Abstract,Contributor,Creator,Date,Date Available,Description,Format,Identifier,Language,Publisher,References,Rights,Source,Subject,Title,Type,added,collection,featured,files,id,item_type,modified,owner,public,tags,url
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Colmuto, Rémy",2013,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Pyrénées-Atlantiques (France),Etude du comportement spatial du sanglier (Sus scrofa) sur la Côte basque,"Mémoire de licence professionnelle, 3ème année
Biologie appliquée aux écosystèmes exploités (BAEE)
Licence professionnelle espaces naturels (LPEN)",2021-06-09T09:32:54+00:00,43,False,1,7611,Vide,2021-06-09T09:35:58+00:00,27,True,Vide,https://cime.univ-pau.fr/api/items/7611
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Ropa, Nikolai ",2020,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Sydney (Australie),Histologie olfactive de deux élasmobranches : le requin Mako (Isurus oxyrinchus) et le requin aveugle des roches (Brachaelurus waddi),"Mémoire de licence 3ème année
Biologie des organismes (LBO)",2021-06-09T11:17:05+00:00,41,False,1,7612,Vide,2021-06-09T12:58:38+00:00,27,True,Vide,https://cime.univ-pau.fr/api/items/7612
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Corpron, Ella",2013,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Sexe ratio,Variations des structures des communautés d'Orthoptères au sein du Parc National de Cutervo (Pérou) en fonction de l'altitude,"Mémoire de licence professionnelle, 3ème année
Biologie appliquée aux écosystèmes exploités (BAEE)
Licence professionnelle espaces naturels (LPEN)",2021-06-09T13:13:28+00:00,43,False,1,7613,Vide,2021-06-29T10:06:05+00:00,27,True,Vide,https://cime.univ-pau.fr/api/items/7613
Vide,Sous la direction de Léna LHUISSET et Julien BOIS,"Vignaud, Marine ",2020,Vide,"Objectifs : L’objectif de cette étude était de déterminer l’époch la plus adaptée pour les efforts intermittents, à comparer aux efforts continus, et d’analyser l’effet que la longueur de l’époch de l’accéléromètre (1s, 10s, 15s, 30s et 60s) peut avoir sur différentes intensités (marche ou course). Nous avons également comparé les efforts intermittents aux efforts continus. Méthodes : 10 personnes actives et en bonne santé présentes en STAPS (7 hommes et 3 femmes) ont participé à cette étude. Ils devaient porter un accéléromètre triaxial GT3X+ et effectuer 4 conditions d’exercices sur tapis roulant. Il y a deux types d’effort (continu ou intermittent) pour lesquels les participants effectuent deux exercices à intensités différentes (marche ou course). Ces intensités, l’une modérée et l’autre vigoureuse, ont été comparé via la variable mesurée MVPA. Le temps effectif demandé pour l’effort continu est de 5 minutes et il est séparé en deux pour l’effort intermittent avec 2min50 de temps actif et 2min50 de temps passif. Ces temps d’activités physiques ont été utilisé comme mesure critère pour les comparer avec les temps d’AP qu’estiment l’accéléromètre. Ce dernier intègre les données en plusieurs fréquences d’échantillonnage (1s,10s,15s,30s et 60s). Pour examiner les accords de mesure des données de chaque fréquence d’échantillonnage par rapport aux temps réels d’AP, nous avons calculé les pourcentages d’erreurs absolus moyens (MAPE) et confirmé la présence de différences significatives avec le test de Friedman et Post Hoc de Conover. Résultats : Pour les efforts continus, la fréquence d’échantillonnage affecte peu les estimations d’AP (différences significatives faibles). Cependant l’époch 60s semble être la plus précise pour la marche continue et l’époch 30s pour la course continue. Les estimations d’AP correspondent à la valeur critère (MAPE à 0%). Pour les efforts intermittents, la fréquence d’échantillonnage affecte les estimations d’AP avec une surestimation de MVPA pour la course intermittente à mesure que l’époch augmente (2,56 à 5), et une sous-estimation de MVPA pour la marche intermittente à mesure que l’époch augmente (2,31 à 0,10). Toutefois, l’époch 1s est la plus précise pour l’effort intermittent avec des MAPE les plus faibles (7% pour sedentary marche int et 7,6% pour TOT MVPA ; 10,52% pour sedentary course int et -2,6% pour TOT MVPA). Conclusions : Cette étude permet de montrer que l’utilisation de grandes épochs (30s et 60s) augmente la précision de la mesure d’AP d’efforts continus. A contrario, une courte période d’échantillonnage (1s) est recommandée pour obtenir une image plus précise de l’AP réelle des efforts intermittents.",Vide,Vide,Vide,"Université de Pau et des Pays de l’Adour (UPPA)
Tarbes
",Vide,Vide,Vide,Fréquence d’échantillonnage, Étude de l’effet de la fréquence d’échantillonnage d’un accéléromètre sur les niveaux d’activités physiques mesures,Mémoire Master 2,2021-07-12T20:57:13+00:00,121,False,1,7615,Vide,2021-07-12T21:27:50+00:00,12,True,Vide,https://cime.univ-pau.fr/api/items/7615
Vide,Sous la direction de Julien BOIS et Léna LHUISSET," Hillairet, Héloïse ",2020,Vide,"Objectif : Ce mémoire a pour but d’analyser l’effet de la fréquence d’échantillonnage d’un
accéléromètre sur les niveaux d’activités mesurés et comparé à la dépense énergétique
mesurée par analyseur de gaz.
Méthodes : Dix étudiants actifs ont pratiqués dans des conditions controlés quatre
séquences (5min) d’AP sur tapis roulant à des intensités différentes (Marche ou course)
associés a deux types AP (Continue, Intermittente).
Les fréquences d’échantillonnage de 1s, 15s et 30s ont été choisi pour chaque individus et
pour chaque condition pour pouvoir les comparé à l’analyseur de gaz.
Résultats : Pour une même activité, les mesures de l’accéléromètre différé selon les épochs.
Une epoch de 30s serait plus fiable pour mesurer une activité continue alors qu’une époch
plus courte serait plus précise pour mesurer une activité physique de type intermittente.
Conclusion : La mesure de L’MVAP des enfants qui est par nature intermittente serait plus
précise avec une fréquence d’échantillonnage courte.",Vide,Vide,Vide,"Université de Pau et des Pays de l’Adour (UPPA)
Tarbes
",Vide,Vide,Vide,"Calorimétrie
indirecte ","Métrologie de l’activité physique :
effet de la fréquence d’échantillonnage d’un
accéléromètre sur les niveaux d’activités
physiques mesurés, et comparé à la dépense
énergétique mesurée par analyseur de gaz ",Mémoire Master 2,2021-07-12T21:24:53+00:00,121,False,1,7616,Vide,2021-07-12T21:26:31+00:00,12,True,Vide,https://cime.univ-pau.fr/api/items/7616
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Richaud, Juliette",2019,Vide,"&laquo; Notre Univers est invention et ne cesse de s&rsquo;inventer. Il tourne sur lui-m&ecirc;me, tr&egrave;s s&eacute;rieux et s&ucirc;r de lui, dans la culture qu&rsquo;il s&rsquo;est forg&eacute;e. Il a pouss&eacute; si loin son invention qu&rsquo;il a oubli&eacute; qu&rsquo;il en est lui-m&ecirc;me le cr&eacute;ateur. Alors il est pris au pi&egrave;ge de sa propre fiction. Il &eacute;value, p&egrave;se, soup&egrave;se, calcule, 2 + 2 = 4, d&eacute;termine, g&eacute;n&eacute;ralise, et conclue. Alors, ravi et suffisant, il est cat&eacute;gorique : il d&eacute;tient la v&eacute;rit&eacute; ! Seulement c&rsquo;&eacute;tait sans compter sur <em>Rayuela</em> qui lui pointe du doigt l&rsquo;immense absurdit&eacute; de son univers&hellip; [&hellip;] &Agrave; l&rsquo;image de la philosophie, on peut consid&eacute;rer que la &lsquo;Pataphysique a toujours exist&eacute; et qu&rsquo;elle existera toujours. Pourtant le terme &laquo; pataphysique &raquo; n&rsquo;appara&icirc;t qu&rsquo;en 1911 sous la plume d&rsquo;Alfred Jarry lors de la publication de <em>Gestes et opinions du docteur Faustroll</em>, pataphysicien, voici la d&eacute;finition qu&rsquo;il en donne dans le sous-chapitre intitul&eacute; &Eacute;l&eacute;ments de pataphysique : &laquo; La pataphysique est la science des solutions imaginaires, qui accorde symboliquement aux lin&eacute;aments les propri&eacute;t&eacute;s des objets d&eacute;crits par leur virtualit&eacute;. &raquo; [&hellip;] la &lsquo;Pataphysique est &eacute;galement une science proche de de la conception philosophique existentialiste. Or, vers la fin du XIXe si&egrave;cle, ce besoin de repr&eacute;senter la r&eacute;alit&eacute; comme elle est, ou comme elle pourrait &ecirc;tre, au sens existentiel du terme &laquo; &ecirc;tre &raquo; est devenu une v&eacute;ritable pr&eacute;occupation. Il s&rsquo;av&egrave;re que la &lsquo;Pataphysique ouvre &agrave; cette recherche n&eacute;cessaire de l&rsquo;&Ecirc;tre en r&eacute;v&eacute;lant la multiplicit&eacute; des perspectives possibles. &raquo; Cette &eacute;tude, qui prend pour support d&rsquo;analyse le roman majeur de Julio Cort&aacute;zar intitul&eacute; <em>Rayuela</em>, ainsi que l&rsquo;&oelig;uvre critique publi&eacute;e par le romancier, a pour ambition de mettre en &eacute;vidence la place cruciale de la &lsquo;Pataphysique chez l&rsquo;&eacute;crivain argentin, puisqu&rsquo;elle constitue le fondement de sa th&eacute;orie litt&eacute;raire, en r&eacute;gissant &agrave; la fois sa conception ph&eacute;nom&eacute;nologique, son appr&eacute;hension du langage et de l&rsquo;irrationnalit&eacute;, ainsi que ses engagements esth&eacute;tico-politiques.",Vide,Vide,fra,"Université de Pau et des Pays de l'Adour (UPPA)
Pau",Vide,Vide,"<a href=""https://dumas.ccsd.cnrs.fr/dumas-03288211"">https://dumas.ccsd.cnrs.fr/dumas-03288211</a>","Pataphysique
Cortazar, Julio
Rayuela",La place de la Pataphysique dans <em>Rayuela</em> de Julio Cortazar,Parcours Etudes hispaniques,2021-07-16T09:33:50+00:00,Vide,False,0,7650,Vide,2021-07-16T09:33:50+00:00,7,True,Vide,https://cime.univ-pau.fr/api/items/7650
Vide,"Université de Pau et des Pays de l'Adour. Collège Sciences Sociales et Humanités
","abert, marie
",2021,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,rôle du notaire ,La vente d’immeuble à rénover avec état descriptif de division en volume,"Mémoire de Master 2ème année-Droit Notarial
",2021-09-07T15:32:48+00:00,89,True,1,7651,Vide,2021-09-24T14:40:51+00:00,47,True,Vide,https://cime.univ-pau.fr/api/items/7651
Vide,"Université de Pau et des Pays de l'Adour. Collège Sciences Sociales et Humanités
","baqué, lucile
",2021,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,droit de la copropriété,"La vente d’un lot de copropriété par un professionnel á un particulier en droits réduits
","Mémoire de Master 2ème année-Droit Notarial
",2021-09-08T08:26:54+00:00,89,True,1,7653,Vide,2021-09-24T14:45:18+00:00,47,True,Vide,https://cime.univ-pau.fr/api/items/7653
Vide,"Université de Pau et des Pays de l'Adour. Collège Sciences Sociales et Humanités
","barrau, anaïs
",juin 2021,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,renonciation au legs,"La prise en compte de la volonté des ayants droits lors du partage successoral
","Mémoire de Master 2ème année-Droit Notarial
",2021-09-14T15:15:43+00:00,89,True,1,7654,Vide,2021-09-24T14:46:09+00:00,47,True,Vide,https://cime.univ-pau.fr/api/items/7654
Vide,"Université de Pau et des Pays de l'Adour, Collège Sciences Sociales et Humanités ","broustet, alienor
",juin 2021,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,consentement des héritiers réservataires,"La vente d'un bien donné en présence d'héritiers réservataires mineurs du donateur
","Mémoire de Master 2ème année-Droit Notarial
",2021-09-20T07:51:14+00:00,89,True,1,7657,Vide,2021-09-24T14:47:07+00:00,47,True,Vide,https://cime.univ-pau.fr/api/items/7657
Vide,"Université de Pau et des Pays de l'Adour. 
Collège Sciences Sociales et Humanités

","couchinave, arantxa
",juin 2021,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,RAAR,"Cession d’une exploitation agricole par dation en paiement et donation à titre de partage anticipé
",Mémoire de Master 2ème année-Droit Notarial,2021-09-20T08:10:33+00:00,89,True,1,7659,Vide,2021-09-24T14:56:17+00:00,47,True,Vide,https://cime.univ-pau.fr/api/items/7659
Vide,"Université de Pau et des Pays de l'Adour. 
Collège Sciences Sociales et Humanités

","de sa, laury
",juin 2021,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,donation-partage conjonctive ,"Une donation-partage conjonctive et égalitaire au profit de deux enfants communs
",Mémoire de Master 2ème année-Droit Notarial,2021-09-20T08:17:39+00:00,89,True,1,7660,Vide,2021-09-24T14:56:43+00:00,47,True,Vide,https://cime.univ-pau.fr/api/items/7660
Vide,"Université de Pau et des Pays de l'Adour. 
Collège Sciences Sociales et Humanités","decombe, noémie
",juin 2021,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,l’application du droit de vente,"La cession à titre de licitation faisant cesser l’indivision entre concubins sur un immeuble soumis au statut de la copropriété
","Mémoire de Master 2ème année-Droit Notarial
",2021-09-20T11:21:10+00:00,89,True,1,7661,Vide,2021-09-24T14:57:24+00:00,47,True,Vide,https://cime.univ-pau.fr/api/items/7661
Vide,"Université de Pau et des Pays de l'Adour. 
Collège Sciences Sociales et Humanités
","raison, andoni
",juin 2021,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,L’anticipation de la transmission du patrimoine et la protection des enfants nés d’un premier lit,Mémoire de Master 2ème année-Droit Notarial,2021-09-20T15:02:43+00:00,89,True,1,7667,Vide,2021-09-24T15:00:59+00:00,47,True,"anticipation de la transmission du patrimoine, conservation du patrimoine familial, démembrement de propriété, Nue-Propriété, protection de l’acquéreur ayant recours à un prêt, protection des enfants à travers la garantie des vices cachés, régime matrimonial, règles des donations entre vifs",https://cime.univ-pau.fr/api/items/7667
Vide,"Université de Pau et des Pays de l'Adour. Collège Sciences Sociales et Humanités
","rumeau, celine
",juin 2021,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,"La transmission de l’entreprise agricole familiale par donation et bail rural à long terme
","Mémoire de Master 2ème année-Droit Notarial
",2021-09-21T07:33:54+00:00,89,True,1,7668,Vide,2021-09-24T15:01:29+00:00,47,True,"acte de donation, bail rural à long terme, clause de propriété-jouissance, donation des terres agricoles, donation entre vifs, droit de la famille, droit rural, droits de mutation, Pacte Dutreil, renonciation à succession, réserve du droit de retour, transmission d’une entreprise agricole familiale",https://cime.univ-pau.fr/api/items/7668
Vide,"Université de Pau et des Pays de l'Adour. Collège Sciences Sociales et Humanités
","tois, anaele
",juin 2021,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,"La vente d’un lot de copropriété subdivisé soumis à un pacte de préférence
","Mémoire de Master 2ème année-Droit Notarial
",2021-09-23T11:30:49+00:00,89,True,1,7673,Vide,2021-09-24T15:01:51+00:00,47,True,"ALUR, avant-contrat, compromis de vente, contrat de vente, droit de rétractation, droit immobilier, pacte de préférence, promesse synallagmatique, purge, régime de la copropriété",https://cime.univ-pau.fr/api/items/7673
Vide,"Université de Pau et des Pays de l'Adour. Collège Sciences Sociales et Humanités
","chelle, paul
",juin 2021,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,"Cession de bail à construction, cession du bénéfice
d'une promesse de vente, et vente de constructions
achevées","Mémoire de Master 2ème année-Droit Notarial
",2021-09-24T14:54:51+00:00,89,True,1,7674,Vide,2021-09-24T14:54:51+00:00,47,True,"bail à construction, bail emphytéotique, cession de biens immeubles, droit de l'urbanisme, droit immobilier, Pass Foncier, purge du droit de préemption urbain obligatoire",https://cime.univ-pau.fr/api/items/7674
Vide,"Université de Pau et des Pays de l'Adour. Collège Sciences Sociales et Humanités
","peyzan, erika
",juillet 2021,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,"Le principe de sécurité juridique au bénéfice de l’administration
","Mémoire de Master 2ème année - Droit et Contentieux des Libertés (DCL) 
",2021-09-28T14:20:00+00:00,98,True,1,7677,Vide,2021-11-24T11:15:05+00:00,47,True,"conditions de recevabilité, conseil constitutionnel, contentieux administratif, contentieux de l’excès de pouvoir, contentieux de l’urbanisme, droit européen, intérêt à agir, juge administratif, justice administrative, moyens de légalité externe, sécurité juridique",https://cime.univ-pau.fr/api/items/7677
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Bartet, Tiphanie",2021,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Suivi des populations,"Inventaire de populations d’odonates du site Natura 2000 “Vallée du Viaur”, notamment celles de Macromia splendens, Oxygastra curtisii et Gomphus graslinii. 
Dernière année d’inventaire : bilan et proposition de pérennisation du suivi","Mémoire de licence 3ème année
Biologie des organismes (LBO)",2021-09-29T09:19:08+00:00,41,False,1,7681,Vide,2021-09-29T14:09:16+00:00,27,True,"Odonates, Suivi des populations",https://cime.univ-pau.fr/api/items/7681
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Belcourt, Clément ",2021,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Préparation à l'oral,"Le grand oral, une épreuve exigeante en préparation pour les élèves, mais également pour les enseignants","Mémoire de licence 3ème année
Biologie des organismes (LBO)",2021-09-29T10:25:56+00:00,41,False,1,7682,Vide,2021-09-29T12:35:02+00:00,27,True,Vide,https://cime.univ-pau.fr/api/items/7682
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Bidart, Ana",2021,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Enseignant (Métier),"Découverte du métier de professeur des écoles en 
enseignement bilingue Basque","Mémoire de licence 3ème année
Biologie des organismes (LBO)",2021-09-29T12:49:06+00:00,41,False,1,7683,Vide,2021-09-29T13:11:20+00:00,27,True,Vide,https://cime.univ-pau.fr/api/items/7683
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Boiardi, Audrey",2021,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Zonages réglementaires,"La prise en compte des enjeux écologiques dans une
évaluation environnementale
","Mémoire de licence 3ème année
Biologie des organismes (LBO)",2021-09-29T13:24:37+00:00,41,False,1,7684,Vide,2021-09-29T13:38:19+00:00,27,True,"Cartographie, Inventaire faunistique",https://cime.univ-pau.fr/api/items/7684
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Croisille, Yoann ",2021,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Dordogne (Département),"Suivi du Fadet des Laîches, une espèce protégée au niveau national dans un Espace Naturel Sensible","Mémoire de licence 3ème année
Biologie des organismes (LBO)",2021-09-29T13:53:27+00:00,41,False,1,7685,Vide,2021-09-29T14:13:36+00:00,27,True,"Inventaire faunistique, Inventaire floristique, Lépidoptères, Methode des transects, Suivi des populations",https://cime.univ-pau.fr/api/items/7685
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Duchen, Morgane",2021,Vide,Domaines d'apprentissage,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Vide,Découverte du métier de professeur des écoles en maternelle,"Mémoire de licence 3ème année
Biologie des organismes (LBO)",2021-09-29T14:29:14+00:00,41,False,1,7686,Vide,2021-09-29T15:02:24+00:00,27,True,Vide,https://cime.univ-pau.fr/api/items/7686
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Sadorge, Sarah",2021,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Programme ERMMA,Suivi de la macrofaune benthique sur les estrans rocheux de Guéthary et Biarritz,"Mémoire de licence 3ème année
Biologie des organismes (LBO)",2021-09-29T15:29:32+00:00,41,False,1,7687,Vide,2021-10-04T14:43:00+00:00,27,True,"Logiciel de cartographie, Méthode des quadrats, Protocoles d'échantillonnages, Zones intertidales, Zoobenthos",https://cime.univ-pau.fr/api/items/7687
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Ilhat, Noémie ",2021,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Ile de Noirmoutier (France),Evaluation de la fréquentation et de la prédation des goélands sur les zones mytilicoles de l’île de Noirmoutier durant la période estivale,"Mémoire de licence 3ème année
Biologie des organismes (LBO)",2021-10-05T07:12:00+00:00,41,False,1,7688,Vide,2021-10-06T10:14:48+00:00,27,True,Oiseaux,https://cime.univ-pau.fr/api/items/7688
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Noden, Paco",2021,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Cycles des apprentissages,Découverte du métier de professeur des écoles en ikastola,"Mémoire de licence 3ème année
Biologie des organismes (LBO)",2021-10-05T14:12:39+00:00,41,False,1,7689,Vide,2021-10-05T14:19:11+00:00,27,True,Vide,https://cime.univ-pau.fr/api/items/7689
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Sallaberry, Fanny",2021,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Sciences,"La démarche d’investigation scientifique en école primaire
","Mémoire de licence 3ème année
Biologie des organismes (LBO)",2021-10-06T07:28:09+00:00,41,False,1,7690,Vide,2021-10-06T07:54:41+00:00,27,True,Vide,https://cime.univ-pau.fr/api/items/7690
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Vayssié, Anabelle",2021,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Logiciel Rstudio,Inventaires de la flore messicole des champs cultivés et des vignes du Gers,"Mémoire de licence 3ème année
Biologie des organismes (LBO)",2021-10-06T08:00:44+00:00,41,False,1,7691,Vide,2021-10-06T08:59:53+00:00,27,True,Inventaire floristique,https://cime.univ-pau.fr/api/items/7691
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Clabaut, Thomas ",2021,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Plantes invasives -- Impacts sanitaires,"Rapport d’étude sur la gestion des espèces végétales exotiques envahissantes de trois lônes du Rhône en 
Drôme-Ardèche","Mémoire de licence professionnelle, 3ème année
Biologie appliquée aux écosystèmes exploités (BAEE)
Licence professionnelle des Métiers de la Protection et de la Gestion de l’Environnement (LPMPGE)",2021-10-06T12:35:20+00:00,43,False,1,7692,Vide,2021-11-03T14:34:21+00:00,27,True,"Inventaire floristique, Plantes invasives",https://cime.univ-pau.fr/api/items/7692
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Delorme, Fabien",2021,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Présence - absence (Données de détection),Etude du Putois d’Europe (Mustela putorius) en Haute-Vienne (87) à l’aide de tunnels à empreintes,"Mémoire de licence professionnelle, 3ème année
Biologie appliquée aux écosystèmes exploités (BAEE)
Licence professionnelle des Métiers de la Protection et de la Gestion de l’Environnement (LPMPGE)",2021-10-08T09:56:09+00:00,43,False,1,7693,Vide,2021-11-03T14:34:47+00:00,27,True,Mustélidés,https://cime.univ-pau.fr/api/items/7693
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Maisonneuve, Maël de ",2021,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Vendée (France),Suivi de la reproduction de l’Avocette élégante et de la Sterne pierregarin en Marais d’Olonne : phénologie et suivi des dérangements,"Mémoire de licence professionnelle, 3ème année
Biologie appliquée aux écosystèmes exploités (BAEE)
Licence professionnelle des Métiers de la Protection et de la Gestion de l’Environnement (LPMPGE)",2021-10-11T12:58:42+00:00,43,False,1,7694,Vide,2021-11-03T14:31:15+00:00,27,True,"Cartographie, Oiseaux, Phénologie, Zones humides",https://cime.univ-pau.fr/api/items/7694
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Fournier, Dylan",2021,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Programme Sentinelles du climat,"Influence du changement climatique sur la biodiversité :
cas du Lézard de Bonnal (Iberolacerta bonnali, Lantz, 1927)","Mémoire de licence professionnelle, 3ème année
Biologie appliquée aux écosystèmes exploités (BAEE)
Licence professionnelle des Métiers de la Protection et de la Gestion de l’Environnement (LPMPGE)",2021-10-12T08:45:37+00:00,43,False,1,7695,Vide,2021-11-03T14:28:47+00:00,27,True,"Protocoles d'échantillonnages, Reptiles",https://cime.univ-pau.fr/api/items/7695
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Genuy, Alexis ",2021,Vide,"PNR : Parc naturel régional
ZPS : Zone de protection spéciale",Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Protocole d'échantillonnage,"Suivi de l’Outarde canepetière (Tetrax tetrax) & de la faune de plaine sur le site Natura 2000 de la Champagne de Méron et Douvy
","Mémoire de licence professionnelle, 3ème année
Biologie appliquée aux écosystèmes exploités (BAEE)
Licence professionnelle des Métiers de la Protection et de la Gestion de l’Environnement (LPMPGE)",2021-10-13T06:27:52+00:00,43,False,1,7696,Vide,2021-11-03T14:28:00+00:00,27,True,"Avifaune, Inventaire faunistique, Logiciel de cartographie, Oiseaux",https://cime.univ-pau.fr/api/items/7696
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Hemery, Elodie",2021,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Programme LIFE,Evaluation de la méthodologie de l'inventaire des tourbières de Franche-Comté dans le domaine jurassien,"Mémoire de licence professionnelle, 3ème année
Biologie appliquée aux écosystèmes exploités (BAEE)
Licence professionnelle des Métiers de la Protection et de la Gestion de l’Environnement (LPMPGE)",2021-10-18T13:32:36+00:00,43,False,1,7697,Vide,2021-11-03T14:26:27+00:00,27,True,Zones humides,https://cime.univ-pau.fr/api/items/7697
Vide,Université de Pau et des Pays de l'Adour (UPPA)," Hingrat, Maëllie ",2021,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Hérault (France),Évaluation de l'état de conservation des habitats par la caractérisation des peuplements d'odonates du littoral méditerranéen. Etat initial pour un suivi à long terme,"Mémoire de licence professionnelle, 3ème année
Biologie appliquée aux écosystèmes exploités (BAEE)
Licence professionnelle des Métiers de la Protection et de la Gestion de l’Environnement (LPMPGE)",2021-10-19T07:26:46+00:00,43,False,1,7698,Vide,2021-11-03T14:25:33+00:00,27,True,"Methode des transects, Odonates, Protocoles d'échantillonnages, Zones humides",https://cime.univ-pau.fr/api/items/7698
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Jorge, Mathilde",2021,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Mammifères semi-aquatiques,Etude et caractérisation des colonies de Campagnol amphibie (Arvicola sapidus) dans le bassin versant de l'Etang de l'Or,"Mémoire de licence professionnelle, 3ème année
Biologie appliquée aux écosystèmes exploités (BAEE)
Licence professionnelle des Métiers de la Protection et de la Gestion de l’Environnement (LPMPGE)",2021-10-22T09:45:23+00:00,43,False,1,7699,Vide,2021-11-03T14:24:37+00:00,27,True,"Cartographie, Micromammifères, Rongeurs",https://cime.univ-pau.fr/api/items/7699
